traitName,traitNameField,fieldDescription,classification,origin,shuffle,UKCategory_temp,main_category,main_category_name,classFirst,classBig,class,brainRegion,leftOrRight,dataType,focus,brain_related_traits,value_type,strata,sexed,brain2brain
41211.0.7,41211,Destinations on discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41211.0.8,41211,Destinations on discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41211.0.9,41211,Destinations on discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.0,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.1,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.10,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.11,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.12,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.13,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.14,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.2,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.3,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.4,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.5,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.6,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.7,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.8,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41212.0.9,41212,Methods of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41213.0.0,41213,Methods of discharge from hospital (polymorphic),,0.049895454,0.003753315,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.1,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.2,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.3,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.4,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.5,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.6,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.7,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.8,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41213.0.9,41213,Methods of discharge from hospital (polymorphic),,,,,2001,Summary Administration,,,other,,,,,,41,2,0,
41214.0.0,41214,Carer support indicators,15.2,0.018767984,4.34E-06,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41214.0.1,41214,Carer support indicators,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41214.0.2,41214,Carer support indicators,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41216.0.0,41216,Legal statuses,,,,,2004,Summary Psychiatric,,,,,,,,,22,0,0,
41216.0.1,41216,Legal statuses,,,,,2004,Summary Psychiatric,,,,,,,,,22,0,0,
41217.0.0,41217,Mental categories,,,,,2004,Summary Psychiatric,,,,,,,,,22,0,0,
41217.0.1,41217,Mental categories,,,,,2004,Summary Psychiatric,,,,,,,,,22,0,0,
41218.0.0,41218,History of psychiatric care on admission,15.2,0.048095201,0.000246128,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41218.0.1,41218,History of psychiatric care on admission,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41218.0.2,41218,History of psychiatric care on admission,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41218.0.3,41218,History of psychiatric care on admission,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41218.0.4,41218,History of psychiatric care on admission,15.2,,,,2004,Summary Psychiatric,,,Psychosocial factors,,,,,,22,0,0,
41219.0.0,41219,Anaesthetics administered during delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41219.0.1,41219,Anaesthetics administered during delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41219.0.2,41219,Anaesthetics administered during delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41219.0.3,41219,Anaesthetics administered during delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
4122.0.0,4122,Speed of sound through heel (right),2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,1,0,
4122.1.0,4122,Speed of sound through heel (right),2,0.059405306,0.000928977,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,1,0,
4122.2.0,4122,Speed of sound through heel (right),2,0.091261228,0.000234935,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,1,0,
4122.3.0,4122,Speed of sound through heel (right),2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,1,0,
41220.0.0,41220,Anaesthetics administered post delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41220.0.1,41220,Anaesthetics administered post delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41220.0.2,41220,Anaesthetics administered post delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41220.0.3,41220,Anaesthetics administered post delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41221.0.0,41221,Delivery methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41221.0.1,41221,Delivery methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41221.0.2,41221,Delivery methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41221.0.3,41221,Delivery methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41221.0.4,41221,Delivery methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41222.0.0,41222,Delivery onset methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41222.0.1,41222,Delivery onset methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41222.0.2,41222,Delivery onset methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41222.0.3,41222,Delivery onset methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41222.0.4,41222,Delivery onset methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41223.0.0,41223,Delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41223.0.1,41223,Delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41223.0.2,41223,Delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41223.0.3,41223,Delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41224.0.0,41224,Intended delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41224.0.1,41224,Intended delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41224.0.2,41224,Intended delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41224.0.3,41224,Intended delivery places,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41225.0.0,41225,Resuscitation methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41225.0.1,41225,Resuscitation methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41225.0.2,41225,Resuscitation methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41225.0.3,41225,Resuscitation methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41225.0.4,41225,Resuscitation methods,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41226.0.0,41226,Sex of baby,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41226.0.1,41226,Sex of baby,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41226.0.2,41226,Sex of baby,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41227.0.0,41227,Status of baby at birth,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41227.0.1,41227,Status of baby at birth,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41227.0.2,41227,Status of baby at birth,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41228.0.0,41228,Statuses of person conducting delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41228.0.1,41228,Statuses of person conducting delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41228.0.2,41228,Statuses of person conducting delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41228.0.3,41228,Statuses of person conducting delivery,,,,,2003,Summary Maternity,,,,,,,,,22,0,2,
41229.0.0,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41229.0.1,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41229.0.2,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41229.0.3,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41229.0.4,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41229.0.5,41229,PCT responsible for patient data,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
4123.0.0,4123,"Heel quantitative ultrasound index (QUI), direct entry (right)",2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4123.1.0,4123,"Heel quantitative ultrasound index (QUI), direct entry (right)",2,0.081466128,0.000103881,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4123.2.0,4123,"Heel quantitative ultrasound index (QUI), direct entry (right)",2,0.112901646,2.25E-05,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4123.3.0,4123,"Heel quantitative ultrasound index (QUI), direct entry (right)",2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
41230.0.0,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.1,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.2,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.3,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.4,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.5,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.6,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41230.0.7,41230,PCT where patients GP was registered,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41231.0.0,41231,Hospital episode type,,0.004813219,0.000144233,,2001,Summary Administration,,,other,,,,,,22,0,0,
41231.0.1,41231,Hospital episode type,,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41231.0.2,41231,Hospital episode type,,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41232.0.0,41232,Administrative and legal statuses,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41232.0.1,41232,Administrative and legal statuses,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41232.0.2,41232,Administrative and legal statuses,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41232.0.3,41232,Administrative and legal statuses,,,,,2001,Summary Administration,,,,,,,,,22,0,0,
41233.0.0,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.1,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.10,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.11,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.12,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.13,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.14,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.2,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.3,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.4,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.5,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.6,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.7,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.8,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41233.0.9,41233,Sources of admission to hospital (polymorphic),,,,,2001,Summary Administration,,,,,,,,,41,2,0,
41235.0.0,41235,Spells in hospital,,0.020065519,0.000273597,,2001,Summary Administration,,,other,,,,,,11,3,0,
4124.0.0,4124,Heel bone mineral density (BMD) (right),2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4124.1.0,4124,Heel bone mineral density (BMD) (right),2,0.058747804,0.001463536,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4124.2.0,4124,Heel bone mineral density (BMD) (right),2,0.114093634,0.000496288,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
4124.3.0,4124,Heel bone mineral density (BMD) (right),2,,,,100018,Bone-densitometry of heel,Anatomical and physiological trait,constitution,Body composition,,,,,,31,0,0,
41244.0.0,41244,Intended management of patient (recoded),,0.033779836,0.000252378,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.1,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.2,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.3,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.4,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.5,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41244.0.6,41244,Intended management of patient (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.0,41245,Main speciality of consultant (recoded),,0.008833342,0.000308419,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.1,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.10,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.11,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.12,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.13,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.14,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.15,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.16,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.17,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.18,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.2,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.3,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.4,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.5,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.6,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.7,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.8,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41245.0.9,41245,Main speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.0,41246,Treatment speciality of consultant (recoded),,0.002537141,0.001262219,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.1,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.10,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.11,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.12,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.13,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.14,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.15,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.16,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.17,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.18,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.19,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.2,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.20,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.21,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.3,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.4,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.5,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.6,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.7,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.8,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41246.0.9,41246,Treatment speciality of consultant (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.0,41247,Patient classification on admission (recoded),,0.027675266,0.000855866,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.1,41247,Patient classification on admission (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.2,41247,Patient classification on admission (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.3,41247,Patient classification on admission (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.4,41247,Patient classification on admission (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
41247.0.5,41247,Patient classification on admission (recoded),,,,,2001,Summary Administration,,,other,,,,,,22,0,0,
